ManufacturerID;ManufacturerName;TurbineID;TurbineName;RatedPowerkW;Offshore;MinimumHubHeightM;MaximumHubHeightM;CutInMS;RatedMS;CutOffMS;Voltage;AvailableSince;ws0;ws0_5;ws1;ws1_5;ws2;ws2_5;ws3;ws3_5;ws4;ws4_5;ws5;ws5_5;ws6;ws6_5;ws7;ws7_5;ws8;ws8_5;ws9;ws9_5;ws10;ws10_5;ws11;ws11_5;ws12;ws12_5;ws13;ws13_5;ws14;ws14_5;ws15;ws15_5;ws16;ws16_5;ws17;ws17_5;ws18;ws18_5;ws19;ws19_5;ws20;ws20_5;ws21;ws21_5;ws22;ws22_5;ws23;ws23_5;ws24;ws24_5;ws25;ws25_5;ws26;ws26_5;ws27;ws27_5;ws28;ws28_5;ws29;ws29_5;ws30;ws30_5;ws31;ws31_5;ws32;ws32_5;ws33;ws33_5;ws34;ws34_5;ws35;Conditions
4;Gamesa;992;G106/2500;2500;No;72;93;2;12;24;690;2014;0;0;0;0;7;45;89;160;240;315;397;505;620;788;960;1154;1348;1545;1742;1990;2223;2360;2427;2480;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2381;2261;2146;2030;1909;1787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
71;Goldwind;669;GW100/2500;2500;No;100;100;2.5;13;25;690;#ND;0;0;0;0;0;6;34;65;101;165;235;320;409;530;655;826;997;1196;1394;1669;1943;2170;2313;2415;2458;2485;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
71;Goldwind;896;GW109/2500;2500;No;90;90;3;12;25;690;#ND;0;0;0;0;0;0;22;65;118;190;269;375;487;642;801;1050;1299;1624;1949;2195;2358;2450;2480;2493;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
71;Goldwind;1029;GW121/2500;2500;No;90;120;3;11;22;690;#ND;0;0;0;0;0;0;48;120;207;304;410;560;714;893;1072;1333;1614;1921;2228;2380;2436;2480;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
38;Guangdong Mingyang;910;SCD3000/100;3000;No;75;100;3.5;12.5;25;850;#ND;0;0;0;0;0;0;0;30;61;131;200;287;373;510;646;809;971;1204;1436;1722;2007;2280;2525;2790;2950;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
38;Guangdong Mingyang;682;SCD3000/108;3000;No;75;100;3.5;12;25;850;#ND;0;0;0;0;0;0;0;36;74;150;226;336;446;603;759;955;1150;1413;1675;1957;2239;2550;2791;2945;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
38;Guangdong Mingyang;909;SCD3000/92;3000;No;75;100;3.5;14;25;850;#ND;0;0;0;0;0;0;0;22;47;95;147;228;314;420;533;679;825;1001;1177;1406;1635;1874;2093;2322;2531;2750;2870;2960;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
14;Vestas;865;V126/3000;3000;No;119;119;3;10.5;22.5;#ND;#ND;0;0;0;0;0;0;19;80;171;273;394;536;708;910;1153;1425;1739;2073;2447;2750;2932;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
14;Vestas;1192;V105/3450;3450;No;72.5;72.5;3.5;13.5;25;#ND;#ND;0;0;0;0;0;0;0;30;67;105;151;228;310;410;518;680;845;1055;1264;1562;1859;2190;2512;2850;3140;3316;3408;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
41;Neg Micon;487;NM72/1650;1650;No;70;93;5;14.5;25;690;#ND;0;0;0;0;0;0;0;0;0;0;70;141;208;282;377;476;575;696;817;944;1070;1194;1318;1425;1515;1585;1611;1635;1645;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
41;Neg Micon;233;NM72c/1500;1500;No;64;98;5;14;25;690;#ND;0;0;0;0;0;0;0;0;0;0;68;130;203;280;362;472;587;698;808;932;1056;1172;1288;1375;1418;1465;1488;1495;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
41;Neg Micon;736;NM54/950;950;No;50;60;4;17;25;690;#ND;0;0;0;0;0;0;0;0;33;50;72;98;128;167;209;264;318;385;452;517;581;640;698;745;782;822;855;880;897;911;924;932;938;941;943;942;940;933;925;920;914;913;911;909;906;903;900;900;900;900;900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
100;Norwin;1205;24-STALL-150;150;No;30;30;4.5;13;25;#ND;#ND;0;0;0;0;0;0;0;0;0;3;7;12;22;31;41;53;65;77;89;100;111;122;132;141;148;152;153;150;144;138;130;124;119;114;112;112;112;112;113;115;117;119;121;123;125;127;128;130;132;134;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
173;Norvento;1215;nED 100/24;100;No;24.5;36;3;9.5;20;400;#ND;0;0;0;0;0;0;1;3;5;8;13;18;24;31;39;48;59;71;84;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3 - Turbulence : none
173;Norvento;1216;nED 100/22;100;No;24.5;36;3;10;20;400;#ND;0;0;0;0;0;0;1;3;5;8;12;16;21;27;34;42;52;63;74;87;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3 - Turbulence : none
39;Bonus;352;B31/300;300;No;30;30;3.5;14;25;#ND;#ND;0;0;0;0;0;0;0;2;5;12;22;35;52;69;87;108;129;151;172;192;212;231;251;266;281;291;297;303;305;304;300;292;281;276;271;265;260;257;255;254;253;253;254;254;255;255;256;256;257;258;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
39;Bonus;518;B35/450;450;No;30;35;4.5;16.5;25;400;#ND;0;0;0;0;0;0;0;0;0;11;25;42;64;87;112;139;167;199;230;259;287;315;343;366;390;410;428;443;454;464;470;477;483;484;484;475;463;455;447;439;431;425;420;412;405;398;392;388;385;385;385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
39;Bonus;229;B76/2000;2000;Yes;60;98;3.5;17.5;25;690;2002;0;0;0;0;0;0;0;21;47;88;133;183;237;319;401;512;623;755;886;1038;1190;1346;1502;1621;1740;1825;1891;1940;1962;1982;1988;1994;1996;1998;1999;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
39;Bonus;312;B82/2300;2300;Yes;80;100;3.5;17;25;690;2003;0;0;0;0;0;0;0;22;56;100;148;216;288;380;476;603;729;892;1055;1237;1419;1594;1769;1910;2041;2130;2198;2240;2267;2285;2291;2295;2298;2299;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
3;Enercon;600;E126/7580;7580;No;135;135;2.5;17;25;690;#ND;0;0;0;0;0;25;55;110;175;293;410;585;760;1005;1250;1575;1900;2300;2700;3240;3750;4310;4850;5310;5750;6135;6500;6770;7000;7195;7350;7440;7500;7550;7580;7580;7580;7580;7580;7580;7580;7580;7580;7580;7580;7580;7580;7580;7580;7580;7580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
61;Enron;334;900s;1000;No;60;60;3.5;14.5;25;690;#ND;0;0;0;0;0;0;0;8;19;34;55;80;110;145;184;234;283;346;409;493;577;658;739;808;851;880;892;897;899;900;900;900;900;900;900;900;900;900;900;900;900;900;900;900;900;900;900;900;900;900;900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
155;FWT;994;FWT2000/93;2050;No;85;141;3.5;14;25;690;#ND;0;0;0;0;0;0;0;40;88;150;216;308;400;537;673;852;1031;1231;1431;1605;1734;1850;1928;1990;2015;2040;2050;2050;2056;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;2050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
42;Lagerwey;191;LW750-52;750;No;#ND;75;2.5;15;25;690;#ND;0;0;0;0;0;4;9;22;36;53;74;100;128;165;202;251;299;360;420;486;552;605;658;692;718;735;741;745;748;749;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
26;Multibrid;90;M5000;5000;Yes;90;102;4;13;25;3300;2009;0;0;0;0;0;0;0;0;10;150;330;430;560;770;950;1220;1470;1720;1980;2390;2800;3450;4000;4470;4800;4950;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
41;Neg Micon;232;NM82/1500;1500;No;94;109;3.5;12.5;16;690;2001;0;0;0;0;0;0;0;30;65;125;188;260;331;395;481;600;728;876;1023;1158;1292;1370;1413;1460;1494;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
41;Neg Micon;187;NM82/1650;1650;No;59;80;3.5;14;20;690;2003;0;0;0;0;0;0;0;15;33;86;144;227;309;410;511;635;758;888;1017;1140;1258;1401;1504;1601;1637;1646;1648;1649;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;1650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
8;Nordex;605;N100/3300;3300;No;75;100;3.5;14;25;660;2013;0;0;0;0;0;0;0;33;69;143;219;327;434;580;725;916;1106;1345;1583;1860;2136;2425;2698;2930;3067;3180;3256;3285;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
8;Nordex;922;N77;1500;No;70;80;3.5;12;20;690;#ND;0;0;0;0;0;0;0;11;25;54;87;151;214;296;377;483;589;722;855;1009;1162;1308;1453;1495;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
10;Siemens;749;SWT-2.3-113;2300;No;99.5;140;2.5;12;25;690;2011;0;0;0;0;0;30;66;115;171;258;352;488;623;813;1002;1250;1497;1751;2005;2180;2246;2280;2296;2299;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;2300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
10;Siemens;887;SWT-3.2-113;3200;Yes;79.5;142;2.5;13.5;22;690;#ND;0;0;0;0;0;28;64;110;169;255;350;487;623;814;1004;1255;1506;1811;2115;2414;2712;2940;3083;3150;3187;3195;3199;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
10;Siemens;993;SWT-3.3-130;3300;No;85;135;2.5;13;25;690;2014;0;0;0;0;0;19;42;109;180;294;412;585;760;1000;1241;1553;1864;2226;2588;2910;3122;3225;3278;3292;3298;3299;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
10;Siemens;79;SWT-3.6-120;3600;Yes;90;90;3.5;14;25;690;2010;0;0;0;0;0;0;0;78;161;254;351;492;635;831;1026;1285;1544;1874;2204;2560;2910;3215;3399;3510;3567;3585;3596;3598;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
50;Suzlon;201;S62/1000;1000;No;#ND;#ND;2.5;12;25;#ND;#ND;0;0;0;0;0;4;11;18;28;50;83;117;154;199;245;309;372;469;565;662;758;832;893;955;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
76;Tacke;369;TW-500;500;No;40;43;3.5;15;25;690;#ND;0;0;0;0;0;0;0;4;10;14;20;33;50;71;95;119;145;173;200;240;280;325;370;405;430;445;460;477;490;498;500;498;495;488;475;454;430;415;410;406;405;405;405;406;407;411;415;417;420;427;435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
12;Turbowinds;26;T600-48;600;No;50;60;2.5;11;25;690;#ND;0;0;0;0;0;2;5;14;27;41;60;82;108;136;164;207;269;340;411;475;538;582;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
14;Vestas;1076;V112/3075;3075;No;84;119;2.5;13;25;#ND;2015;0;0;0;0;0;11;26;77;133;216;302;426;554;731;907;1140;1375;1667;1958;2272;2585;2850;2997;3055;3067;3073;3075;3075;3075;3075;3075;3075;3075;3075;3075;3075;3075;3075;3075;3075;3075;3075;3075;3075;3075;3075;3075;3075;3075;3075;3075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
14;Vestas;594;V112/3300;3300;Yes;84;140;2.5;14;25;650;2013;0;0;0;0;0;9;22;75;134;215;302;425;552;729;906;1138;1370;1660;1950;2268;2586;2870;3071;3195;3266;3288;3298;3299;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
14;Vestas;595;V117/3300;3300;No;91.5;141.5;2.5;13;25;#ND;2013;0;0;0;0;0;10;24;82;147;235;327;461;597;788;978;1230;1482;1798;2114;2459;2803;3060;3216;3275;3297;3299;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
14;Vestas;603;V126/3300;3300;No;117;137;2.5;12;22;#ND;2013;0;0;0;0;0;12;30;102;179;286;397;553;711;931;1150;1437;1723;2079;2434;2780;3090;3235;3290;3298;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;3300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
14;Vestas;1074;V136/3450;3450;No;149;160;2.5;11;22;#ND;2015;0;0;0;0;0;15;35;121;212;341;473;661;851;1114;1377;1718;2058;2456;2854;3200;3415;3445;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
14;Vestas;867;V164/8000;8000;Yes;#ND;#ND;3.5;13;25;66000;2014;0;0;0;0;0;0;0;40;100;370;650;895;1150;1500;1850;2375;2900;3525;4150;4875;5600;6350;7100;7580;7800;7920;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
14;Vestas;168;V66/1750;1750;No;60;78;3.5;16;25;690;1999;0;0;0;0;0;0;0;33;73;104;141;194;251;324;398;468;552;666;779;908;1037;1148;1259;1367;1474;1568;1661;1697;1716;1735;1745;1748;1750;1750;1750;1750;1750;1750;1750;1750;1750;1750;1750;1750;1750;1750;1750;1750;1750;1750;1750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
164;Aerodyn Engineering GmbH;1119;SCD 8.0/168;8000;Yes;110;110;3.5;13;24;#ND;#ND;0;0;0;0;0;0;0;40;100;280;500;720;1000;1500;2000;2500;3000;3500;4000;4500;5000;5500;6000;6660;7300;7750;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;8000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
166;Micon;1155;M 530-175;175;No;30;30;4.5;15.5;25;400;#ND;0;0;0;0;0;0;0;0;0;1;4;11;20;30;43;56;72;88;104;122;139;157;174;190;207;221;235;246;256;264;267;268;268;260;254;251;249;245;243;240;237;234;231;228;225;223;222;222;222;222;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
42;Lagerwey;1162;LW72/2000;2000;No;65;80;2.5;17.5;25;4000;#ND;0;0;0;0;0;2;4;19;35;69;103;160;217;293;369;466;563;683;803;947;1091;1250;1408;1570;1691;1795;1873;1920;1959;1979;1989;1994;1997;1998;1999;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
42;Lagerwey;1227;LW58/750;750;No;75;75;2.5;14.5;20;690;#ND;0;0;0;0;0;3;8;21;36;56;81;115;150;197;244;305;365;433;501;570;622;670;700;721;735;743;746;748;749;750;750;750;750;750;750;750;750;750;750;750;750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
175;Carter;1228;CWT 300;300;No;45;45;4;25;25;480;#ND;0;0;0;0;0;0;0;0;1;5;11;17;25;33;43;54;67;79;91;106;120;134;147;159;171;183;196;207;219;230;241;251;258;262;267;271;276;278;281;283;285;287;290;292;294;296;298;300;302;305;308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
2;Ecotecnia;36;48;750;No;45;55;4.5;19;20;690;1998;0;0;0;0;0;0;0;0;0;10;24;52;87;126;165;211;261;314;366;420;474;528;582;642;699;737;768;773;775;770;763;774;784;795;806;811;815;825;836;835;834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3 - Altitude: 0 m - Temperature: 15C
12;Turbowinds;276;T300-28;300;No;30;30;4.5;14;25;690;#ND;0;0;0;0;0;0;0;0;0;4;11;18;27;41;58;74;90;107;124;145;166;185;203;219;235;255;275;292;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
12;Turbowinds;777;T500-48;500;No;50;60;2.5;12;25;690;#ND;0;0;0;0;0;1;4;12;21;32;45;70;95;125;155;196;237;281;325;360;394;420;445;473;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
191;AWT Inc;1284;AWT-26;275;No;24;46;5;17.5;22;480;#ND;0;0;0;0;0;0;0;0;0;0;5;11;20;30;43;57;73;90;109;127;147;164;182;198;214;228;239;247;254;260;264;267;270;272;274;275;275;275;273;271;269;266;264;262;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
193;Northel Enerji;1288;100;100;No;20;30;3;12;14;500;#ND;0;0;0;0;0;0;3;4;6;8;11;14;18;23;29;36;43;49;56;63;71;80;89;97;100;100;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Performance wing model
193;Northel Enerji;1289;150;150;No;25;35;2.5;12;14;500;#ND;0;0;0;0;0;1;3;5;8;11;15;19;25;32;41;50;59;70;82;95;106;117;128;140;150;150;150;150;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Performance wing model
193;Northel Enerji;1290;250;250;No;30;40;2;12;14;500;#ND;0;0;0;0;1;3;6;9;13;19;26;37;49;64;79;96;114;129;144;160;175;193;210;230;250;250;250;250;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Performance wing model
194;Electria Wind;1294;Garbi 100/28;100;No;34;34;3;9;25;400;#ND;0;0;0;0;0;0;5;7;10;15;20;27;35;44;55;68;82;98;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
194;Electria Wind;1295;Garbi 150/28;150;No;34;34;3;10.5;20;400;#ND;0;0;0;0;0;0;5;7;10;15;19;27;34;44;55;68;80;94;108;124;140;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
194;Electria Wind;1296;Garbi 200/28;200;No;34;39;3;11;20;400;#ND;0;0;0;0;0;0;5;7;10;15;20;27;35;44;55;68;82;97;116;136;157;179;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
195;PowerWorks;1297;18-100;100;No;18;24;5.5;14.5;20;380 - 480;#ND;0;0;0;0;0;0;0;0;0;0;0;3;6;10;16;22;30;38;47;55;63;71;79;86;94;99;104;107;109;110;110;110;110;110;110;110;110;110;110;110;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
154;Senvion;1316;3.2M114 NES;3200;No;90;119;3.5;13;22;#ND;#ND;0;0;0;0;0;0;0;40;101;175;249;363;476;623;770;941;1111;1322;1532;1800;2067;2475;2880;3070;3169;3190;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
154;Senvion;1317;3.4M114 NES;3400;No;136;139;3.5;12;20;#ND;#ND;0;0;0;0;0;0;0;65;129;222;314;443;571;764;956;1200;1440;1755;2066;2360;2650;2910;3169;3330;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;3400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
108;Danwin;930;23/160;160;No;23;23;4;15;20;#ND;#ND;0;0;0;0;0;0;0;0;1;4;8;13;20;27;36;45;56;67;79;90;102;114;125;137;149;158;166;174;179;181;183;183;182;179;176;172;167;162;157;152;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,1 kg/m3
53;Nordtank;150;NTK150/25;150;No;30;30;4.5;13;20;400;#ND;0;0;0;0;0;0;0;0;0;3;8;15;24;32;40;51;63;75;88;99;111;122;132;140;147;153;157;157;155;151;149;149;149;149;149;149;149;149;149;149;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
166;Micon;350;M530;250;No;30;30;5;15.5;25;400;#ND;0;0;0;0;0;0;0;0;0;0;4;11;20;31;43;57;72;88;104;122;139;157;174;190;207;221;235;247;256;264;267;268;268;261;254;251;249;246;243;240;237;234;231;228;225;223;222;222;222;222;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;#ND
152;Xant;437;M-24;100;No;23;38;3;10;20;400;2016;0;0;0;0;0;0;1;3;6;9;13;17;22;28;36;44;53;64;76;85;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;91;86;80;73;68;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Standard Conditions
107;Wincon;510;W200/24;200;No;29;29;4;14.5;22;#ND;#ND;0;0;0;0;0;0;0;0;1;4;10;17;24;32;41;52;64;76;89;103;116;130;143;156;168;179;190;199;207;213;209;206;205;198;190;184;178;177;175;174;172;172;171;171;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Air density: 1,225 kg/m3
