timestep;Demand;Import limit;Export limit;Import price;Export price;Import emission factor;Export emission factor;Generic production
2030-01-14 15:00:00;535.2030114522797;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 16:00:00;535.5911644952133;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 17:00:00;535.7481816395118;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 18:00:00;536.4439747689263;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 19:00:00;535.6013764189606;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 20:00:00;535.6174335382158;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 21:00:00;534.7799281189845;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 22:00:00;534.2843091004088;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-14 23:00:00;533.9571844930375;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 00:00:00;533.7727959547026;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 01:00:00;533.2381514642767;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 02:00:00;533.1058163733908;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 03:00:00;532.8784137437722;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 04:00:00;532.5942428447761;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 05:00:00;532.7675625928023;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 06:00:00;533.1983737276531;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 07:00:00;533.723059684482;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 08:00:00;534.7554994557222;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 09:00:00;535.0704671578178;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 10:00:00;534.8644257420316;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 11:00:00;534.5989409200059;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 12:00:00;534.6831086059653;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 13:00:00;534.9663642480638;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 14:00:00;534.4559593664969;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 15:00:00;534.4594230813342;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 16:00:00;534.43741812505;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 17:00:00;534.2566823559551;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 18:00:00;534.2858519034244;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 19:00:00;534.1402153299214;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 20:00:00;533.3301274838728;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 21:00:00;532.7865020599232;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 22:00:00;532.5633817059291;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-15 23:00:00;532.2469698571952;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 00:00:00;531.3817591540006;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 01:00:00;530.1990102136368;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 02:00:00;529.7723747600505;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 03:00:00;530.3086303420779;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 04:00:00;530.1303988120427;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 05:00:00;530.0045766965177;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 06:00:00;530.1333837691244;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 07:00:00;532.5542578971485;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 08:00:00;533.6357400964775;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 09:00:00;534.4181668774424;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 10:00:00;534.3301593604119;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 11:00:00;534.2084304661084;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 12:00:00;534.4104208869808;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 13:00:00;534.488801800074;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 14:00:00;534.4913301088404;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 15:00:00;534.6953018244427;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 16:00:00;534.562652960498;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 17:00:00;534.9039761507835;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 18:00:00;534.9994762358199;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 19:00:00;534.5617980865088;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 20:00:00;533.7593074102543;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 21:00:00;533.0305210663284;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 22:00:00;532.9330357337232;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-16 23:00:00;533.2899937478832;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-17 00:00:00;533.1337308286247;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-17 01:00:00;532.4010845367601;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-17 02:00:00;532.0504504758632;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-17 03:00:00;532.0107793012943;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-17 04:00:00;532.1772541442999;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-17 05:00:00;532.294598153763;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-17 06:00:00;532.8647179883201;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-17 07:00:00;533.5782819378072;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-17 08:00:00;535.1007852354675;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-17 09:00:00;535.4550499561648;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-17 10:00:00;535.6521143912661;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-17 11:00:00;535.6597537873675;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-17 12:00:00;535.5349373267663;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
2030-01-17 13:00:00;535.5801821500916;1075.0844963913657;0.0;210.02100210021004;0.0;0.0;0.0;0.0
