Date;Hour;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
14.06.;13;82557.74068;84523.28854;84564.95381;81783.87672;82880.04576;82038.56042;83428.54146;83670.17222;83532.06062;82795.19297;84082.41628;83192.33086;82867.68558;82503.13335;81255.55471;84008.90636;82875.10827;83401.55239;84723.29505;82399.41145;83502.73836;84032.91589;83082.40386;82655.19659;84051.85872;84171.01444;81854.91646;82508.33647;81734.62451;82935.87098;81512.41072;81920.76289;83064.06002;83358.23194;82319.50148
14.06.;14;81924.96075;83831.94945;83620.52424;81132.76336;82106.93066;81359.68882;82713.69398;82871.19007;82595.31059;82080.21623;83447.99528;82334.3633;82054.58476;81804.85128;80509.69795;83271.43495;82104.60696;82597.42753;84073.35225;81575.46892;82767.0906;83368.56752;82507.47742;81842.75072;83172.23367;83431.08867;81252.58226;81944.78734;81153.49793;82232.18446;80893.0381;81259.42819;82430.63508;82657.89265;81625.28682
14.06.;15;81098.25352;82791.34409;82280.51798;80234.0075;80850.81642;80396.8133;81815.79112;81696.03698;81323.52128;81082.85032;82472.60394;81387.3888;80975.2362;80831.37283;79688.98366;82352.06999;81028.83026;81501.52418;83215.04508;80485.42648;81587.77947;82269.46614;81567.6618;80807.90542;81968.71336;82437.32009;80268.37168;80794.00134;80196.30692;81131.12741;79896.9388;80411.88541;81433.57122;81682.48072;80741.34352
14.06.;16;81289.19198;82736.70937;82412.36388;80378.49168;80869.18411;80467.0285;81869.52324;81836.8142;81617.7101;81224.09561;82472.74307;81704.62815;81140.19419;81080.50489;79994.19961;82581.26703;81220.48265;81575.83183;83328.97008;80567.22166;81632.57245;82328.763;81730.87477;81076.67115;82043.20884;82645.88574;80410.4579;80984.18855;80301.57976;81129.08393;80112.29437;80691.1363;81509.03831;81740.71831;80811.67842
14.06.;17;81493.25688;82882.95592;82724.25885;80556.75745;81096.58879;80713.28083;82144.51186;82039.09221;81842.14838;81426.44922;82505.41884;82042.85697;81600.15756;81520.51423;80264.41754;82579.82255;81381.91469;81847.68078;83482.31138;80720.78774;81586.55536;82524.78492;81820.63664;81528.69467;82222.36901;83084.11609;80750.32461;81488.04722;80539.78764;81422.23587;80282.54548;80953.6607;81727.51349;81869.76491;81278.14014
14.06.;18;82842.89641;84206.84474;84079.83216;82061.71149;82838.72433;82151.24498;83590.9456;83667.37032;83336.61282;82822.21026;83773.34681;83456.54207;83305.12495;82844.47505;81831.83905;83858.93655;82567.99763;83194.57909;84581.12919;82443.40026;83154.25509;83852.75267;83177.69297;83197.06091;83841.09838;84454.47956;82328.83753;83115.24612;81752.85552;82918.76308;81958.44643;82371.5045;83272.97647;83283.74145;82603.44541
14.06.;19;82709.01909;83428.62591;83233.19897;81742.51763;82672.81111;82153.3418;83333.02037;83513.8428;82803.15806;82676.34874;83526.36815;83051.12745;83077.74724;82370.95069;81804.28028;83578.33131;82524.77731;83137.2572;84264.50955;82322.94641;83001.09695;83818.84773;83144.85535;82551.19302;83765.9094;84301.20836;82253.10992;82686.58631;81736.59111;82720.75182;81917.29962;82061.49716;83099.26519;83130.54897;82313.51903
14.06.;20;79346.57403;80256.59488;79915.55082;78532.79557;79424.28461;78914.63381;79997.48017;80275.64639;79599.09504;79319.13902;80300.88999;79506.92531;79630.37366;79115.22307;78391.65025;80490.04688;79122.284;79701.80174;81287.83518;78933.40656;79813.09661;80841.59723;79649.29418;79300.56761;80635.61375;81169.78136;78789.31411;79380.10363;78346.14331;79319.64584;78597.41844;78824.20244;79624.28476;79812.29977;79052.54854
14.06.;21;73699.01393;74572.59489;73996.03962;72863.149;74105.39278;73210.08603;74407.72266;74804.68604;73797.96598;73656.05653;74479.19238;73064.38222;74207.63786;73357.93404;73113.9673;74699.94834;73603.24615;74200.71249;75283.31958;73480.31328;74450.3753;75226.88028;74275.27532;73527.37185;75312.80162;75194.81898;73320.44986;73673.36601;72850.15171;73811.42657;73093.68752;73165.96196;74145.81105;74078.80779;73351.25461
14.06.;22;65642.75332;66530.6311;65840.66575;64575.82442;66132.4058;65054.13937;66229.03425;66752.45692;65598.19434;65552.76243;66311.84113;65286.39837;66056.2107;65131.52595;65145.10888;66709.64894;65490.34822;66119.62805;67620.70267;65237.03507;66484.84028;67102.09554;66232.91687;65242.29871;67232.2712;67359.93656;65193.80147;65294.98979;64743.9326;65548.5733;64864.87546;65026.06951;66074.59442;65921.46423;65175.04362
14.06.;23;60298.294;61010.77832;60310.09117;59062.47476;60630.27284;59502.31941;60518.35224;61026.85702;60030.5079;60116.03347;60523.20195;59878.44163;60295.17597;59645.63549;59796.59653;61231.26437;59996.6262;60515.80697;62075.79679;59669.41711;61062.42072;61569.52275;60710.6936;59708.09316;61725.54222;61812.18485;59878.53921;59756.64897;59271.16551;60024.95671;59401.51888;59591.20866;60671.05162;60512.0654;59771.82685
14.06.;24;57082.73364;57539.7075;57030.85517;55840.86979;57364.498;56255.52522;57153.03971;57558.14252;56717.06166;56827.39198;57185.9359;56612.52807;56941.66209;56391.73669;56561.55441;57857.06451;56668.49052;57088.10986;58662.0408;56362.60363;57832.71768;58050.21522;57299.63053;56398.06085;58271.86208;58421.38575;56623.50594;56480.42724;55958.90826;56702.19128;56148.05214;56239.40746;57358.55237;57184.0278;56530.24428
15.06.;1;53916.99965;54143.34913;53783.84838;52714.08932;54030.40276;53035.99979;53846.23716;54138.32512;53490.70934;53560.78844;53895.76297;53409.85556;53647.34836;53185.53161;53438.1429;54554.66365;53403.44112;53730.49042;55324.67611;53131.79165;54573.41113;54622.27934;53902.61092;53136.43719;54847.88016;55129.72043;53434.52153;53203.86085;52719.21639;53494.8078;52984.07476;53005.41783;54180.8353;53884.62246;53331.34699
15.06.;2;52531.25137;52562.34003;52359.2806;51428.87534;52439.82944;51609.00089;52372.86044;52487.49105;52068.54112;52091.00163;52392.28602;52019.1011;52235.60244;51852.01372;52081.01225;53053.08269;51961.60443;52194.14167;53803.1133;51717.90325;53122.02949;52957.88371;52373.3961;51699.57455;53196.85837;53690.67323;52035.56294;51785.39944;51291.96656;52065.15656;51644.97276;51584.71291;52797.14381;52435.44882;51938.15057
15.06.;3;52489.45936;52447.69812;52341.12078;51569.96148;52287.82049;51627.92114;52333.29236;52378.19098;52134.82046;52061.37201;52306.1218;52050.13264;52301.11045;51984.11559;52023.4512;52869.58751;51997.71086;52111.3103;53608.69854;51777.03984;53022.26181;52687.4914;52271.00751;51736.94648;52936.23155;53642.24737;52126.85681;51799.96759;51320.58727;52046.53452;51788.24591;51634.79497;52774.38133;52387.41332;51939.93449
15.06.;4;54328.57259;54335.10219;54184.78153;53640.75817;54228.60791;53656.78223;54285.89733;54324.89659;54202.98789;54099.66991;54058.36645;54036.10616;54383.74897;54053.25226;53392.22947;54662.73945;53955.66534;54127.62712;55660.32893;53778.46504;54996.90936;54412.58666;54263.32937;53774.48484;54760.78221;55697.50591;54181.95775;53947.10743;53340.36062;54021.63133;53856.15473;53569.6872;54621.53902;54369.22443;53856.50074
15.06.;5;61116.74093;61295.75945;61735.7577;60952.97041;61401.7199;60965.92548;61262.60595;61272.11634;61607.05737;61091.36089;61256.78131;61380.8586;61263.57815;61215.82668;59901.52765;61750.65038;61022.371;61106.67367;62890.49408;60936.88878;62057.20751;61009.66472;61239.35394;60749.377;61581.4478;62748.49162;60990.31612;61032.76635;60231.58281;60927.53852;60915.18436;60565.91688;61281.73163;61174.92815;60780.29872
15.06.;6;68457.99874;68656.08876;68907.27426;68089.85199;68687.78307;68183.75869;68642.31951;68589.36939;68972.59747;68661.92228;68943.35416;68199.77479;68745.15435;68622.92637;66750.08043;68923.81929;68366.45019;68456.47229;69864.36148;68334.81418;69812.85223;68450.35469;68556.95607;68318.01964;68981.75112;70203.13045;68248.03224;68732.99264;67578.01893;68455.17681;68190.24639;67754.14814;68460.28717;68748.51108;68372.53804
15.06.;7;73560.12988;73647.6154;73933.59216;73020.60153;74204.8679;73141.73317;74237.20023;74242.87029;74001.28973;73814.2335;74479.17932;74225.97822;74076.20535;73416.12263;71856.00427;73875.79093;73692.29644;74050.61694;75214.20743;73797.9053;75172.85074;74031.69553;74156.57454;73724.44202;74661.84099;75407.47637;73512.05415;73753.62474;72805.26376;74052.0187;73493.5894;73064.87927;74043.29243;73773.29388;73418.4245
15.06.;8;77617.44313;77807.41365;78133.24342;77147.70479;78240.37393;77911.33715;78286.19123;78311.24448;78328.01854;77814.19344;78660.99137;78685.04676;78014.67962;77551.49723;76209.99462;78123.40435;77588.0886;78227.2031;79810.44263;77775.7645;79418.91615;78063.30915;78452.20744;77833.15148;78875.76685;79518.8696;77229.369;77931.35105;76762.37146;78157.70409;77353.59152;77254.30668;78109.59061;77985.58083;77511.0883
15.06.;9;81770.86718;81960.51316;82330.96582;81353.95456;82521.55746;82252.62602;82483.51782;82666.53869;82489.5885;82027.01563;83036.64547;82965.77853;82066.48897;81695.85141;80263.66572;82377.44025;81682.6329;82552.64247;84168.14186;82065.84516;83678.94706;82314.79977;82818.52822;82016.88867;83084.16444;83611.41847;81319.35348;81989.2957;80848.58325;82430.77606;81580.42614;81661.20883;82258.74485;82255.83075;81585.27052
15.06.;10;82764.47765;82898.7101;83655.23355;82331.8903;83479.86056;83335.39523;83515.33454;83625.57521;83585.82727;83051.0349;84018.68097;83962.06233;83081.1476;82964.48222;81193.94946;83319.11899;82635.74106;83700.77078;85044.56283;83037.70185;84637.28502;83387.10249;84042.94775;83090.11072;84143.14151;84517.68068;82277.56521;82950.92231;81851.57028;83550.71677;82732.9016;82856.62287;83412.45787;83263.95843;82571.02866
15.06.;11;81352.71851;81444.47588;82371.39081;80623.80676;82266.01576;82010.21145;82391.2968;82642.80299;82200.65699;81808.0388;82857.64963;82403.76374;81610.87693;81194.81022;79755.56248;81880.32131;81268.14678;82379.36672;83538.9411;81871.84065;83025.55316;81949.63033;82641.40071;81465.19991;82718.45184;83030.68453;80622.28852;81511.57271;80318.79122;82138.17204;81166.61565;81511.69488;81897.81249;81520.10684;80884.36943
15.06.;12;80876.27415;81038.80027;81884.54701;80147.08476;81864.51742;81823.09533;82101.13606;82395.67165;81798.97337;81469.73958;82559.87914;81999.78281;81277.04076;80787.86707;79593.58664;81690.28284;80790.74512;81941.95574;83083.02973;81428.61428;82675.89228;81781.02599;82347.38452;81014.24342;82474.03686;82570.2877;80323.79424;81255.78558;79942.84984;81919.69871;80851.54087;81387.8271;81570.40158;80982.99565;80355.09762
15.06.;13;80785.7956;80995.12075;81788.99673;80053.52972;81584.08874;81766.98606;82100.11736;82296.20581;81648.37735;81423.15856;82716.49132;81714.61217;81170.88291;80626.87451;79583.151;81583.50572;80658.30601;81733.25188;82444.08396;81281.63829;82468.18351;82024.20279;82400.09622;80774.87493;82467.547;82483.06378;80201.57607;81159.59352;79871.66158;81902.85353;80687.32776;81242.40897;81477.43142;80795.10041;80144.82512
15.06.;14;79848.89834;80131.07012;80683.00962;79265.50708;80333.82743;80673.12055;81230.25148;81204.91293;80444.94322;80488.49255;81774.78468;80305.64681;80242.83891;79600.68251;78637.09959;80731.36362;79585.27137;80638.93669;81679.81325;80127.68144;81284.87213;81181.77029;81547.00294;79780.66427;81476.20848;81723.57694;79208.73472;80114.93112;78936.72818;80928.30691;79814.92918;80203.61833;80622.42927;79883.25787;79217.65439
15.06.;15;79157.66499;79331.42867;79526.9978;78582.1287;79225.37311;80030.67638;80271.41503;80130.77208;79575.00447;79463.70637;80825.14881;79288.78831;79400.01823;78681.53157;78044.09165;80106.38189;78572.3208;79690.38954;80774.12351;79041.59525;80124.21821;80177.43744;80402.67563;78598.87624;80448.75367;80861.4863;78363.10657;79067.24718;78039.25223;80004.48164;79001.01609;79194.4904;79856.29263;79091.69774;78360.50179
15.06.;16;79481.53043;79629.68341;80027.48809;79086.27597;79373.40953;80388.6958;80458.74998;80244.79929;79928.45421;79847.2235;81037.10928;79549.16146;79869.93669;79195.70249;78512.44767;80404.08993;78839.15187;80022.37632;81079.42807;79269.65252;80141.53782;80357.96918;80708.19729;78871.52871;80613.62765;81381.02306;78640.01902;79744.231;78292.39325;80156.60383;79382.80801;79398.98759;80227.44627;79429.19809;78728.6873
15.06.;17;79632.00072;79749.34976;80268.46699;79438.71579;79548.94276;80710.31651;80404.6114;80246.9921;80313.58073;80132.68054;80906.92894;79461.7656;80059.05601;79427.5308;78850.37691;80439.01219;79064.33424;80127.17708;81078.19627;79413.71965;80109.20268;80378.10261;80641.64785;79021.15955;80520.84891;81721.24845;78922.5985;80101.05561;78469.43726;80106.20307;79484.65155;79345.98271;80367.61762;79573.73827;78921.77887
15.06.;18;80581.10833;80842.75741;81123.88333;80529.03284;80969.01351;82015.05402;81539.60124;81473.07055;81355.65089;81282.52164;81996.09008;80552.71026;81248.39203;80521.76812;80061.13588;81293.48086;80348.99914;81112.14927;81859.42098;80822.46013;81359.21239;81605.11052;81718.71134;80468.12018;81604.37925;82759.53282;80086.22862;81516.70369;79788.64131;80912.38946;80558.43928;80465.29479;81301.35571;80656.32552;80079.50846
15.06.;19;80059.59284;80422.36578;80138.23874;79701.49001;80583.67303;81488.23279;80915.27614;80923.05124;80259.77728;80265.21906;81253.20426;80019.57456;80679.37069;79755.14313;79466.80474;80721.25781;79958.45629;80707.87195;81385.25933;80219.07663;80969.04297;81188.64018;80923.86726;80074.79152;81279.2707;82250.20025;79653.4818;81162.06587;79286.92286;80512.46758;80090.7709;80035.32855;80769.06053;80235.73939;79729.12951
15.06.;20;76649.38321;77109.16104;76773.17416;76289.54217;77460.27553;76941.74101;77428.70926;77595.47824;77008.43949;77135.24265;77824.40704;76435.23915;77298.35235;76445.47498;76031.97331;77363.04278;76545.63771;77198.4595;78013.98019;77146.11572;77659.82548;78144.89743;77718.59993;76713.53271;78198.23094;78327.55792;76161.83237;77042.82643;75730.10499;77295.41266;76687.72098;76636.10362;77108.50143;76658.70961;76270.85778
15.06.;21;71247.88874;71760.46974;71363.16615;70932.8844;72501.27636;70482.0223;72181.95017;72555.22689;71524.20835;71355.59925;72598.75466;71190.58154;71842.60872;71048.51378;70971.73861;71931.16999;71315.89618;72096.15036;72732.27855;71270.27929;72423.66475;72901.28305;72374.99782;71575.30407;73002.13915;72104.41946;70999.348;70868.22345;70746.96784;71825.78956;71374.08579;71258.08601;71877.5427;71415.38622;70998.7999
15.06.;22;63587.07616;64270.90617;63681.5196;63127.2911;65197.34807;63256.87963;64554.10899;65026.4621;63785.07834;64349.54209;65030.36228;63506.30803;64124.96749;63289.28258;63470.98079;64262.14478;63708.49913;64546.05226;65192.98625;64010.01401;64944.89888;65261.54664;64853.47528;63948.14173;65432.39802;64954.13456;63339.12602;63402.08219;63236.15679;64096.52311;63731.32071;63710.4062;64251.80299;63765.68633;63290.34526
15.06.;23;58333.17153;59044.9587;58424.54797;57888.52611;59823.70944;58016.47006;59132.79667;59574.32997;58413.34878;59158.3861;59500.62027;58147.01449;58830.82639;58035.38795;58190.91457;58857.94082;58485.06261;59131.55113;59834.29183;58725.97655;59619.2779;59888.38517;59482.76015;58694.93193;60122.60333;59742.24442;58184.17858;58206.49411;58077.46153;58766.23578;58500.91965;58520.82666;59050.28648;58535.67842;58108.48385
15.06.;24;54959.79211;55474.01801;55045.74143;54563.22997;56463.77451;54653.37831;55640.12835;55973.05503;54967.21528;55855.66769;56012.67976;54692.58057;55454.88116;54649.80324;54783.96352;55275.99759;55047.68182;55564.68537;56178.75482;55328.71477;56082.09407;56233.28428;55928.12806;55236.64809;56566.79111;56295.57651;54788.72451;54796.68426;54631.73623;55349.15514;55061.54922;55036.49586;55597.00651;55137.3422;54743.86439
16.06.;1;51842.81165;52183.02539;51837.54114;51443.48259;53159.06311;51494.95162;52349.68774;52572.0395;51777.91689;52681.32529;52671.85754;51519.87615;52229.22608;51503.83001;51602.34643;51995.68155;51816.96401;52184.13884;52768.75212;52044.5807;52718.19622;52861.37785;52600.77536;51920.10276;53236.82146;53034.87155;51635.77904;51546.74446;51377.46069;52118.61445;51778.16761;51754.4679;52400.66527;51977.20977;51597.03186
16.06.;2;49660.43541;49914.83472;49620.29702;49360.44742;50721.7405;49357.96238;50045.3037;50135.92721;49563.41034;50377.50838;50337.22655;49373.65425;50060.83637;49407.00677;49387.9719;49724.41882;49614.97295;49842.20508;50402.43049;49757.16761;50374.26038;50438.368;50255.73355;49617.0453;50805.90608;50817.19241;49468.56313;49297.32323;49149.89667;49863.9911;49493.2121;49476.30558;50200.80741;49809.16676;49418.79756
16.06.;3;48257.25006;48493.58408;48215.95747;48048.65415;49045.17067;48070.76858;48552.48172;48551.62888;48218.86488;48908.33826;48792.40106;48061.29153;48687.11232;48158.51646;47923.42903;48226.74328;48250.97395;48321.10438;48854.80757;48246.42602;48774.89892;48779.56214;48713.90828;48138.72913;49154.34113;49380.20086;48173.51571;47920.14002;47791.14931;48399.00733;48039.00729;47993.18745;48761.86775;48415.06342;48038.32419
16.06.;4;48016.55491;48220.40672;48009.09681;47948.47831;48677.08499;47948.883;48320.66989;48263.24375;47886.93108;48455.09289;48452.43202;47845.86434;48540.40377;48076.54791;47561.80694;47861.9766;48133.52365;47993.77244;48519.01181;48123.49821;48463.42889;48299.02989;48389.51729;47876.69941;48750.47215;48972.98113;47731.11122;47786.78681;47343.08211;48170.56965;47918.18197;47804.4018;48105.18183;48069.60298;47827.50503
16.06.;5;50221.84211;50385.79669;50659.83703;49974.50403;51187.31599;50422.27884;50505.7075;50476.52104;50828.96126;51316.14788;50828.59595;50047.07625;50982.04911;50338.77075;49517.79165;49968.325;50501.29961;50365.44536;50580.63905;50790.40694;51063.62822;50391.6211;50626.20809;50365.76915;50873.28224;51839.25885;50252.32996;50281.34179;49818.9066;50497.57988;50623.39194;50063.38956;50470.7175;50085.35719;50056.61135
16.06.;6;52912.71287;53022.60905;53093.53228;52454.98167;53634.62393;52613.2423;53245.65348;52924.60688;53230.72463;53620.71995;53471.20192;52749.12685;53646.99007;53011.60471;51826.43057;52375.15095;53266.93391;52898.34029;52955.32439;53231.52315;53597.29043;52811.49819;53198.17534;52960.80592;53484.51407;54086.66348;52679.20191;52957.97768;52099.42487;53287.27168;53295.89309;52427.57821;52852.67848;52628.61154;52497.85724
